"Stop ID","Stop Name","X","Y","Sign","Aligned","Bike Rack","Lighting","Shelter","Shelter Type","Bench","Bench Type","Surface","Divider","Landing Pad","Cross","Running","SW Width","SW Cond","Manhole","Utility Pole","Electrical Box","Foliage","Other","Passageway","Amen 1","Amen 2","Amen 3","Amen 4","Amen 5","Amen 6","Amen 7","Amen 8","Amen 9","Amen 10","ADA 1","ADA 2","ADA 3","ADA 4","ADA 5","ADA 6","ADA 7","ADA 8","ADA 9","ADA 10","ADA 11","ADA 12","ADA 13","GoRaleigh","GoTriangle","Wolfline","GoCary","GoDurham","Other","Surveyor","Timetamp"
"9229","S Tarboro Rd at E Hargett St","35.77856788","-78.626080504958","5","Yes","None","2","None","Red Shelter","1","Concrete standalone","Concrete Pad","No Divider","None","0","0","5' or greater","Fair","Yes","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/21/2022 @ 08:58 am"
"9205","S Tarboro Rd at E Hargett St","35.77665575","-78.626080504958","5","Yes","None","3","None","Red Shelter","None","Red Shelter","","","None","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/21/2022 @ 09:03 am"
"8353","Glenwood Ave at Pasquatank Dr","35.8261676","null","2","Yes","None","None","None","Red Shelter","1","Dirt standalone","Located on Dirt","No Divider","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","Yes","No","Less than 3'","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 09:05 am"
"8960","Durant Rd at Leslieshire Dr","35.89742954","-78.555371255707","None","No","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 09:09 am"
"9653","E Hargett St at S State St","35.77775677","-78.626080504958","5","Yes","None","3","None","Red Shelter","None","Red Shelter","","","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","Yes","Greater than 3'","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/21/2022 @ 09:12 am"
"9583","Durant Rd at Leslieshire Dr","35.89760958","-78.555371255707","5","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 09:15 am"
"9230","E Hargett St at Camden St","35.77790161","-78.626080504958","5","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/21/2022 @ 09:24 am"
"8959","Durant Rd at Camp Durant Rd","35.90037373","-78.555371255707","5","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 09:28 am"
"9231","E Hargett St at S Swain St","35.77802685","-78.626080504958","5","Yes","None","3","None","None","3","Dirt standalone","Located on Dirt","No Divider","None","0","0","3' to 5'","Fair","No","No","No","No","Yes","Greater than 3'","No","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/21/2022 @ 09:35 am"
"9584","Durant Rd at Camp Durant Rd","35.90115874","-78.555371255707","5","Yes","None","4","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 09:36 am"
"8354","Glenwood at Women's Club Dr","35.83059527","null","4","Yes","None","None","5","None","5","Slim Shelter","Concrete Pad","Divider","5","0","0","3' to 5'","Excellent","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 09:39 am"
"8958","Durant Rd at Deerland Grove Dr","35.90233342","-78.555371255707","5","Yes","None","4","None","None","None","None","No","No","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 09:45 am"
"9586","Durant Rd at Deponie Dr","35.903881","-78.555371255707","5","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 09:53 am"
"8957","Durant Rd at Durant Road Middle School","35.90397679","-78.555371255707","5","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 10:01 am"
"9588","Durant Rd at Raven Ridge Rd","35.90559503","-78.555371255707","5","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Excellent","No","No","No","Yes","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/21/2022 @ 10:10 am"
"9698","Oberlin Rd at Ashland St","35.812156","null","None","No","None","None","None","None","None","None","","","None","0","0","No sidewalk","Fair","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 10:30 am"
"8850","Oberlin Rd at Greenway Ave","35.811381","null","4","Yes","None","5","None","None","2","Dirt standalone","Located on Dirt","No Divider","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","Yes","Less than 3'","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 10:39 am"
"9699","Oberlin Rd at Fairview Rd","35.810002","-78.6530344384","5","Yes","None","3","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 10:55 am"
"8849","Oberlin Rd at Fairview Rd","35.810038","null","4","Yes","None","None","None","None","1","Concrete standalone","Concrete Pad","No Divider","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","Yes","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 11:35 am"
"8848","Oberlin Rd at Fairview Rd","35.808551","null","3","Yes","None","2","None","None","None","None","","","None","0","0","5' or greater","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 11:52 am"
"8445","St Mary's St at Fairview Rd","35.80881","-78.6530344384","2","Yes","None","None","None","None","None","None","","","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 12:18 pm"
"8484","St Mary's St at Fairview Rd","35.80909","-78.6530344384","4","Yes","None","None","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 12:27 pm"
"8924","St Mary's St at Wake Dr","35.81197871","null","4","Yes","None","None","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/21/2022 @ 12:42 pm"
"9563","St Mary's St at Wake Dr","35.811882","null","2","Yes","None","None","None","None","None","None","","","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Jason Johnson "," 06/21/2022 @ 12:47 pm"
"8051","Wake Forest Rd at Brookside Dr","35.80001","-78.621694841381","4","Yes","None","1","None","None","3","Dirt standalone","Located on Dirt","No Divider","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 03:39 am"
"8014","Automotive Way at Brookside Dr","35.799607","-78.621694841381","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 03:51 am"
"8053","Wake Forest Rd at Sycamore Rd","35.797552","-78.621694841381","4","No","None","1","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","Yes","No","No","Yes","Less than 3'","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 04:01 am"
"8012","Wake Forest Rd at Frank St","35.79618","-78.621694841381","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","Yes","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 04:14 am"
"8054","Wake Forest Rd at Chestnut St","35.7962","-78.621694841381","4","Yes","None","1","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 04:24 am"
"9420","Poplar St at Mordecai St","35.794667","-78.621694841381","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 04:35 am"
"9802","Poplar St at Mordecai St","35.794568","null","4","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","Yes","No","Greater than 3'","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 04:48 am"
"8945","MLK at Grantland","35.77108784","-78.603869747753","4","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/22/2022 @ 04:51 am"
"8289","MLK Jr. Blvd at Peyton St","35.77087308","null","4","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Excellent","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/22/2022 @ 04:57 am"
"9328","Wake Forest Rd at Poplar St","35.793982","null","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/22/2022 @ 05:00 am"
"9505","Glenbrook Dr at MLK Jr Blvd","35.77169546","null","4","Yes","None","4","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/22/2022 @ 05:05 am"
"9220","Glenbrook Dr at MLK Jr Blvd","35.77160853","null","5","Yes","None","5","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","Yes","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/22/2022 @ 05:07 am"
"9506","Glenbrook Dr at Fernbrook Rd","35.76967605","-78.608266229727","5","Yes","None","5","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","Yes","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/22/2022 @ 05:11 am"
