Stop ID,Stop Name,Y Coordinate,X Coordinate,Sign Present,Sign Rating,Sign Correctly Aligned,Shelter Present,Shelter Rating,Shelter Type, Shelter Price ,Bench Present,Bench Rating,Bench Type,Surface Under Bench,Bench Divider Divider Present, Bench Price ,Trash Can Present,Trash Can Rating,Trash Can Type, Trashcan Price ,Bike Rack Present,Bike Rack Rating,Lighting Present,Lighting Rating,Landing Pad Present,Landing Pad Rating,Landing Pad Cross Slope,Landing Pad Running,Sidewalk Present,Sidewalk Width,Sidewalk Condition,Manhole,Utility Pole,Electrical Box,Foliage,Other,Passageway,Traffic Signal,Posted Speed Limit,Designated Bus Zone,Painted Curbs,No Parking Signs,Flashing Lights,Other signs and Controls,Curb Ramp,Cross Walk,PedestrianÂ Signal,>2.08% Cross Slope,>5.0% Running Slope,"Clear floor area < 30"" by 48""","<36"" maintained around the shelter",No Wheelchair Access,"Seat Depth: < 20"" or > 24"" length","Seat Height: < 17"" or > 19"" from ground",Signs - GoRaleigh,Signs - GoTriangle,Signs - Wolfline,Signs - GoCary,Signs - GoDurham,Signs - Other,Timetamp
9449,Millbank St at Marlborough Rd,-78.605122,35.79929,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/20/2022 @ 07:08 am
9453,E Lane St at N Wilmington St,-78.637722,35.783906,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,5,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 07:02 am
9454,E Lane St at N Blount St,-78.63605589,35.78384068,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Excellent,No,Yes,No,No,No,>3',Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/20/2022 @ 03:37 am
9455,N East St at E. Edenton St.,-78.6321733,35.78081178,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 08:31 am
9456,N East St at E Jones St,-78.6320962,35.78218813,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Fair,No,Yes,Yes,No,Yes,>3',No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 03:30 am
9457,E Lane St at Seawell Ave,-78.62705725,35.78340737,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 04:14 am
9458,E Lane St at N State St,-78.62319762,35.78326993,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,Yes,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 05:09 am
9460,E Lane St at Linden Ave,-78.62952732,35.78348964,Yes,3,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 03:57 am
9461,Hill St at Oakwood Ave,-78.61735816,35.78450146,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,Yes,No,Yes,No,>3',Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/21/2022 @ 04:43 am
9462,N King Charles Rd at Brighton Rd,-78.60943916,35.7896526,Yes,1,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,1,Pole-mounted, $ 424.00 ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/20/2022 @ 03:55 am
9463,E Lane St at N State St,-78.62320816,35.78339693,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 04:59 am
9464,E Lane St at Heck St,-78.62434631,35.78343481,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 04:49 am
9467,Ridge Rd at Lewis Farm Rd,-78.68489208,35.80952361,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,Yes,No,No,No,>3',No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/29/2022 @ 03:02 am
9468,Ridge Rd at Ridgecrest Ct,-78.68376778,35.81228628,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/01/2022 @ 10:39 am
9469,Ridge Rd at Churchill Rd,-78.68647974,35.80564228,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/01/2022 @ 11:33 am
9401,Method Rd at Western Blvd,-78.69390345,35.78475127,Yes,4,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,4,Full Shelter,Concrete Pad,Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,4,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/23/2022 @ 03:35 am
9472,N Blount St at E Peace St,-78.63609187,35.78807577,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/22/2022 @ 07:58 am
9474,Rock Quarry Rd at Blazing Star Ln,-78.61482822,35.7651955,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No, 06/14/2022 @ 07:05 am
9475,Glascock St at Wake Forest Rd,-78.630678,35.793234,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/28/2022 @ 03:45 am
9476,W Hargett St at S Salisbury St,-78.64049913,35.77836864,Yes,2,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,Yes,3,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/20/2022 @ 03:57 am
9426,Gorman St at Sullivan Dr,-78.686277,35.788796,Yes,5,Yes,Yes,5,Full Shelter," $ 4,675.00 ",Yes,5,Full Shelter,Concrete Pad,Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,5,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/22/2022 @ 04:31 am
9479,Harrington St at Hillsborough St,-78.64491709,35.780771,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Poor  ,Yes,Yes,No,Yes,No,>3',Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 12:01 pm
9483,Hillsborough St at Boylan St,-78.64986412,35.78074623,Yes,3,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,1,Yes,4,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No, 06/27/2022 @ 11:44 am
9487,Oberlin Rd at Stafford Ave,-78.66288052,35.78995274,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,Yes,5,Yes,4,Yes,5,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/28/2022 @ 04:55 am
9498,Lead Mine Rd at Belsay Dr,-78.67223,35.85326,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,Yes,No,Yes,Yes,<3',No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 11:11 am
9499,Lead Mine Rd at Town and Country Rd,-78.6731,35.84893,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 10:51 am
9500,Lead Mine Rd at Sugar Bush Rd,-78.67416,35.84499,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 08/02/2022 @ 04:30 am
9501,Lead Mine Rd at Charles Dr,-78.6741453,35.84088725,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 10:04 am
9502,Lead Mine Rd at Philcrest Rd,-78.6742,35.84171,Yes,2,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,5' or greater,Fair,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 10:15 am
9503,Lead Mine Rd at Sugar Bush Rd,-78.673729,35.845526,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 10:40 am
9504,Lead Mine Rd at French Dr,-78.67272,35.84921,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 11:02 am
9505,Glenbrook Dr at MLK Jr Blvd,-78.60045963,35.77169546,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No, 06/22/2022 @ 05:05 am
9506,Glenbrook Dr at Fernbrook Rd,-78.6017209,35.76967605,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,5,No ,N/A,0,0,No  ,N/A,N/A,No,Yes,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No, 06/22/2022 @ 05:11 am
9432,Lake Boone Tr at Landmark Dr,-78.69813692,35.81559055,Yes,4,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,4,Full Shelter,Concrete Pad,Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 07:42 am
9508,Glenbrook Dr at Belmont Dr,-78.60376989,35.76671486,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,5,No ,N/A,0,0,No  ,N/A,N/A,No,Yes,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No, 06/22/2022 @ 06:38 am
9443,Capital Blvd at Capital Square Shopping Center,-78.588905,35.822936,Yes,4,Yes,Yes,5,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,3,0,0,Yes,3' to 5',Fair,No,No,No,Yes,No,>3',Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/15/2022 @ 06:18 am
9517,Poole Rd at King Richard Rd,-78.590762,35.772484,Yes,3,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Fair,Yes,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 06:05 am
9518,Poole Rd at Rawls Dr,-78.588074,35.772411,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/23/2022 @ 06:18 am
9519,Poole Rd at Cooper Rd,-78.585896,35.772284,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 06:23 am
9525,Spring Forest Rd at New Market Way,-78.617166,35.86903,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/04/2022 @ 05:07 am
9527,Spring Forest Rd at Rainwater Rd,-78.6110769,35.86814884,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/06/2022 @ 06:19 am
9528,Spring Forest Rd at Sentinel Dr,-78.60808321,35.86640928,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/06/2022 @ 06:08 am
9529,Spring Forest Rd Quail Ridge Rd,-78.60477834,35.86447323,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/06/2022 @ 05:59 am
9530,Spring Forest Rd at Timber Ridge Dr,-78.60251746,35.86288997,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/06/2022 @ 05:47 am
9531,Atlantic Ave at Spring Forest Rd,-78.59942351,35.8620179,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/06/2022 @ 06:28 am
9606,Avent Ferry at Gorman Ave,-78.69457257,35.76834896,Yes,5,Yes,Yes,5,Red Shelter," $ 7,432.00 ",Yes,5,Red Shelter,Concrete Pad,No Divider," $ 1,313.00 ",Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,5,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No, 07/23/2022 @ 04:48 am
9543,Louisburg Rd at Harnett Dr,-78.54331075,35.8724743,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/21/2022 @ 07:49 am
9545,Fox Rd at Herman Pl,-78.55374,35.87131,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 07/15/2022 @ 03:12 am
9477,W Hargett St at S Dawson St,-78.643259,35.778479,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Concrete standalone,Concrete Pad,Divider," $ 1,323.00 ",Yes,4,Big Belly," $ 10,142.00 ",No ,N/A,Yes,3,Yes,4,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/27/2022 @ 08:44 am
9547,Durant Rd at Capital Blvd,-78.56230008,35.8943629,Yes,3,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/21/2022 @ 08:49 am
9563,St Mary's St at Wake Dr,-78.651257,35.811882,Yes,2,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,<3',No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No, 06/21/2022 @ 12:47 pm
9566,Poole Rd at Ashford St,-78.592664,35.771971,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 05:57 am
9568,Sunnybrook Rd at Eatmon Mill Ct,-78.583208,35.773203,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 06:35 am
9507,Glenbrook Dr at Dacian Rd,-78.60322349,35.76819588,Yes,4,Yes,Yes,5,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/22/2022 @ 05:18 am
9570,Morgan St at West St,-78.64615724,35.77978515,Yes,2,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 09:55 am
9516,MLK Jr Blvd at Raleigh Blvd,-78.61399978,35.76978607,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,4,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/14/2022 @ 07:52 am
9573,Old Wake Forest Rd at Barrow Dr,-78.58784282,35.86746564,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/20/2022 @ 06:36 am
9574,Old Wake Forest Rd at Capital Blvd,-78.582556,35.870069,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,No  ,N/A,N/A,Yes,No,No,No,No,<3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 07/15/2022 @ 04:26 am
9575,Triangle Town Center Blvd at Sumner Blvd,-78.57140775,35.86414108,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/15/2022 @ 03:47 am
